trave_points,stars,users,price,num_of_features,beach,bar,massage,child_care,restaurant_show,bike_rent,car_rent,rooftop,fitness,spa,inclusive,billyard,swimming_pool,kitchen,fishing
8.3,0,6,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,670440,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
0.0,0,0,429726,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1402011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,5,0,10782851,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,2165734,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,3,0,1545643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2131360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1161631,6,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
0.0,4,0,8196406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,6,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
0.0,3,0,793492,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0,0,247839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.6,1,41,131935,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6.5,2,14,532593,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7.4,3,7,500000,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.3,2,96,343900,6,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.0,4,0,500000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,1,0,480256,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,4,0,9473657,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0.0,4,0,500000,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0,1107548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,2910336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,1063817,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,1236160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,6,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
0.0,5,0,1416485,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.0,5,0,12200010,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8.5,3,50,364179,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1816890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,2898582,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,6167967,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2347418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1743742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2756276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,867808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2985223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,369609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,0,16,218428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,3,40,381923,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,555076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,2133000,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,1,50,141176,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3,0,760000,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0,678520,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,500000,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.8,3,10,1678447,6,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,5,0,2841039,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,3,0,500000,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.7,4,6,2700000,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.0,5,0,5700000,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.0,1,0,4725025,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,5,0,10733632,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,4,0,4750000,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,3,0,1421704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,485829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1154433,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,4,0,7067506,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2954711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,6134501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,470941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1128138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,3031783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1524643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1759378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,903243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,2681008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1090143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,644232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2328826,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8.2,3,14,401552,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0,6375000,6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.0,0,0,2076786,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.2,3,13,389316,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7.8,3,40,332232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,460000,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,5389000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,4,0,7200000,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.6,4,29,8953624,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.1,3,9,535560,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.7,5,81,2105868,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.6,2,31,745269,5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0.0,4,0,12535397,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0.0,4,0,1238171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,351480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,2976843,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
0.0,4,0,1900000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1779911,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1,0,2598999,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.2,0,13,176820,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.6,1,7,450001,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,0,0,1438047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,1,25,131029,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,0,0,1385713,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,0,3849285,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,2,0,648000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.5,1,12,123500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.0,4,46,1345220,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
9.4,3,8,400000,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.2,3,538,259999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,1,220,369205,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
9.0,2,24,270250,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7.1,4,15,1200600,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.6,4,94,2077232,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.6,2,43,293517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,3,10,994000,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.0,5,0,19669760,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.0,3,0,500000,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
8.8,2,10,119614,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.1,2,37,360101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,1,37,266666,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0,3,0,2991506,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.2,0,59,273958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,3,5,497540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,3497142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2076494,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0.0,5,0,5763856,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8.0,1,31,268416,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,0,6,169564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,1575618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2,0,237500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,4790955,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,7406587,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0,0,60448310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,4252347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,3,0,2583225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,1315946,6,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,3,0,500000,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1402011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.3,1,7,402791,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
0.0,2,0,882353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,2,0,385000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,2,63,474575,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8.3,0,14,225000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,0,258,47764,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.0,0,0,2720892,6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0,0,3899075,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0,0,500000,4,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
8.5,4,5,5773079,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,0,0,2520249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0,0,3420000,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
8.9,5,21,2637721,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,4,0,3692000,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,5,0,10409487,5,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
0.0,4,0,500000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,3,0,500000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,6134501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,470941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2453923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1421704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,1154433,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,5,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2612436,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,2985223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,500000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,3,31,457736,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0,0,427035,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,3,0,2688056,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,247839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,1,0,123500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,2,14,383547,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8.6,3,40,381923,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,555076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,3,0,5000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.2,3,69,1167085,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,4,0,1488465,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,0,5,179572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,3,0,500000,6,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
7.7,0,16,218428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,3,49,189642,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,0,0,2910336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,1236160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,4,5,8538897,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0,0,3611522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,2,0,500000,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
9.2,0,5,286696,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,4,0,9473657,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0.0,0,0,1107548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,4,0,4750000,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,4,0,670440,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
8.8,0,9,291836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,3,65,397719,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,3,0,793492,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.4,1,18,833914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,1,9,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7.4,2,266,137437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,3,326,173385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,3366030,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,5,0,5700000,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0.0,5,0,10733632,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0,0,3727245,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,3,0,1777698,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8.8,0,15,354829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4,6,2700000,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8.8,3,10,1678447,6,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,1,0,480256,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9.0,4,66,1943077,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,2,0,757071,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
8.6,3,68,496113,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,1640408,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,1,0,1063817,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0
8.6,1,41,131935,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0.0,3,0,1167159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,4,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,2,14,532593,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.0,5,0,12200010,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.0,3,0,957994,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
